region,dep_city,dep_date,dep_time,dep_time_slot,arr_city,arr_time,arr_time_slot,duration,nb_changes,train_name_1,train_name_2,standard_class_price,first_class_price
1,Toulouse,23-01-23,10:45,1,Lyon,15:50,2,18300,1,SNCF,TGV Inoui,73.5,84.9
1,Toulouse,23-01-23,11:17,1,Lyon,16:49,3,19920,2,SNCF,SNCF,82.4,86.4
1,Toulouse,23-01-23,12:45,2,Lyon,18:20,3,20100,1,SNCF,TGV Inoui,51.2,66.2
1,Toulouse,23-01-23,12:45,2,Lyon,23:45,4,39600,1,SNCF,BlablacarBus,43.99,62.99
1,Toulouse,23-01-23,13:17,2,Lyon,18:50,3,19980,2,SNCF,TGV Inoui,79.5,83.5
1,Toulouse,23-01-23,13:17,2,Lyon,18:50,3,19980,2,SNCF,TGV Inoui,72.4,0
1,Toulouse,23-01-23,14:45,2,Lyon,19:48,3,18180,1,SNCF,TGV Inoui,60.5,74
1,Toulouse,23-01-23,14:45,2,Lyon,0:50,4,36300,1,SNCF,BlablacarBus,43.99,59.99
1,Toulouse,23-01-23,15:43,2,Lyon,19:48,3,14700,0,TGV Inoui,,50,56
1,Toulouse,23-01-23,15:43,2,Lyon,20:50,4,18420,1,TGV Inoui,Ouigo,60,82
1,Toulouse,23-01-23,15:43,2,Lyon,20:50,4,18420,1,TGV Inoui,Ouigo,66,93
1,Toulouse,23-01-23,16:45,3,Lyon,21:50,4,18300,1,SNCF,TGV Inoui,49,63
1,Toulouse,23-01-23,16:50,3,Lyon,23:45,4,24900,2,SNCF,TGV Inoui,93.49,121.49
1,Toulouse,23-01-23,16:50,3,Lyon,1:10,4,30000,1,SNCF,BlablacarBus,49.39,0
1,Toulouse,23-01-23,17:43,3,Lyon,1:10,4,26820,1,TGV Inoui,BlablacarBus,40.99,43.99
1,Toulouse,23-01-23,17:43,3,Lyon,1:10,4,26820,1,TGV Inoui,BlablacarBus,38.99,48.99
1,Toulouse,23-01-23,20:45,4,Lyon,4:30,4,27900,1,SNCF,Alsa,30.6,34.6
1,Toulouse,24-01-23,7:43,1,Lyon,11:50,1,14820,0,TGV Inoui,,46,56
1,Toulouse,24-01-23,8:45,1,Lyon,15:40,2,24900,3,SNCF,TGV Inoui,52.8,59.7
1,Toulouse,24-01-23,10:45,1,Lyon,15:50,2,18300,1,SNCF,TGV Inoui,65.1,79.5
1,Toulouse,24-01-23,11:17,1,Lyon,16:49,3,19920,2,SNCF,SNCF,80.4,84.4
1,Toulouse,24-01-23,12:45,2,Lyon,18:20,3,20100,1,SNCF,TGV Inoui,49,57
1,Toulouse,24-01-23,13:17,2,Lyon,18:50,3,19980,2,SNCF,TGV Inoui,79.5,83.5
1,Toulouse,24-01-23,13:17,2,Lyon,18:50,3,19980,2,SNCF,TGV Inoui,72.4,0
1,Toulouse,24-01-23,14:45,2,Lyon,19:48,3,18180,1,SNCF,TGV Inoui,52,68.5
1,Toulouse,24-01-23,15:43,2,Lyon,19:48,3,14700,0,TGV Inoui,,42,56
1,Toulouse,24-01-23,15:43,2,Lyon,20:50,4,18420,1,TGV Inoui,Ouigo,60,82
1,Toulouse,24-01-23,15:43,2,Lyon,20:50,4,18420,1,TGV Inoui,Ouigo,66,93
1,Toulouse,24-01-23,16:45,3,Lyon,21:50,4,18300,1,SNCF,TGV Inoui,46,63.5
1,Toulouse,24-01-23,20:45,4,Lyon,4:30,4,27900,1,SNCF,Alsa,30.6,34.6
1,Toulouse,25-01-23,7:43,1,Lyon,11:50,1,14820,0,TGV Inoui,,46,56
1,Toulouse,25-01-23,8:45,1,Lyon,15:40,2,24900,3,SNCF,TGV Inoui,51.8,59.7
1,Toulouse,25-01-23,10:45,1,Lyon,15:50,2,18300,1,SNCF,TGV Inoui,65,73.5
1,Toulouse,25-01-23,10:45,1,Lyon,18:10,3,26700,1,SNCF,BlablacarBus,23.99,32.99
1,Toulouse,25-01-23,11:17,1,Lyon,16:49,3,19920,2,SNCF,SNCF,80.4,84.4
1,Toulouse,25-01-23,12:45,2,Lyon,18:20,3,20100,1,SNCF,TGV Inoui,49.7,61.7
1,Toulouse,25-01-23,13:17,2,Lyon,18:50,3,19980,2,SNCF,TGV Inoui,79.5,81.5
1,Toulouse,25-01-23,13:17,2,Lyon,18:50,3,19980,2,SNCF,TGV Inoui,72.4,0
1,Toulouse,25-01-23,14:45,2,Lyon,19:48,3,18180,1,SNCF,TGV Inoui,54,112
1,Toulouse,25-01-23,15:43,2,Lyon,19:48,3,14700,0,TGV Inoui,,46,111
1,Toulouse,25-01-23,15:43,2,Lyon,20:50,4,18420,1,TGV Inoui,Ouigo,60,82
1,Toulouse,25-01-23,15:43,2,Lyon,20:50,4,18420,1,TGV Inoui,Ouigo,66,93
1,Toulouse,25-01-23,16:45,3,Lyon,21:50,4,18300,1,SNCF,TGV Inoui,46,66
1,Toulouse,25-01-23,20:45,4,Lyon,4:30,4,27900,1,SNCF,Alsa,24,28
1,Toulouse,26-01-23,7:43,1,Lyon,11:50,1,14820,0,TGV Inoui,,46,56
1,Toulouse,26-01-23,8:45,1,Lyon,15:40,2,24900,3,SNCF,TGV Inoui,53.8,62.7
1,Toulouse,26-01-23,10:45,1,Lyon,15:50,2,18300,1,SNCF,TGV Inoui,74,79.4
1,Toulouse,26-01-23,10:45,1,Lyon,18:10,3,26700,1,SNCF,BlablacarBus,23.99,32.99
1,Toulouse,26-01-23,11:17,1,Lyon,16:49,3,19920,2,SNCF,SNCF,88.4,92.4
1,Toulouse,26-01-23,12:45,2,Lyon,18:20,3,20100,1,SNCF,TGV Inoui,48.7,63.4
1,Toulouse,26-01-23,13:17,2,Lyon,18:50,3,19980,2,SNCF,TGV Inoui,79.5,86.5
1,Toulouse,26-01-23,13:17,2,Lyon,18:50,3,19980,2,SNCF,TGV Inoui,72.4,0
1,Toulouse,26-01-23,14:45,2,Lyon,19:48,3,18180,1,SNCF,TGV Inoui,65.5,94
1,Toulouse,26-01-23,15:43,2,Lyon,19:48,3,14700,0,TGV Inoui,,57,63
1,Toulouse,26-01-23,15:43,2,Lyon,20:50,4,18420,1,TGV Inoui,Ouigo,57,79
1,Toulouse,26-01-23,15:43,2,Lyon,20:50,4,18420,1,TGV Inoui,Ouigo,63,90
1,Toulouse,26-01-23,16:45,3,Lyon,21:50,4,18300,1,SNCF,TGV Inoui,52.5,68
1,Toulouse,26-01-23,20:45,4,Lyon,4:30,4,27900,1,SNCF,Alsa,24,28
1,Toulouse,27-01-23,7:43,1,Lyon,11:50,1,14820,0,TGV Inoui,,92,131
1,Toulouse,27-01-23,7:43,1,Lyon,16:30,3,31620,2,TGV Inoui,SNCF,58.8,74.8
1,Toulouse,27-01-23,8:45,1,Lyon,15:40,2,24900,3,SNCF,TGV Inoui,59.8,82.9
1,Toulouse,27-01-23,8:45,1,Lyon,17:00,3,29700,1,SNCF,BlablacarBus,34.99,47.99
1,Toulouse,27-01-23,10:45,1,Lyon,15:50,2,18300,1,SNCF,TGV Inoui,77.4,90.6
1,Toulouse,27-01-23,10:45,1,Lyon,18:10,3,26700,1,SNCF,BlablacarBus,37.49,48.99
1,Toulouse,27-01-23,11:17,1,Lyon,16:49,3,19920,2,SNCF,SNCF,88.4,92.4
1,Toulouse,27-01-23,12:45,2,Lyon,18:20,3,20100,1,SNCF,TGV Inoui,66.4,82.2
1,Toulouse,27-01-23,13:17,2,Lyon,18:50,3,19980,2,SNCF,TGV Inoui,88.5,92.5
1,Toulouse,27-01-23,13:17,2,Lyon,18:50,3,19980,2,SNCF,TGV Inoui,82.4,0
1,Toulouse,27-01-23,14:45,2,Lyon,19:48,3,18180,1,SNCF,TGV Inoui,107,141
1,Toulouse,27-01-23,15:43,2,Lyon,19:48,3,14700,0,TGV Inoui,,92,131
1,Toulouse,27-01-23,15:43,2,Lyon,20:50,4,18420,1,TGV Inoui,Ouigo,60,82
1,Toulouse,27-01-23,15:43,2,Lyon,20:50,4,18420,1,TGV Inoui,Ouigo,66,93
1,Toulouse,27-01-23,16:45,3,Lyon,21:50,4,18300,1,SNCF,TGV Inoui,80,106
1,Toulouse,27-01-23,16:50,3,Lyon,23:45,4,24900,2,SNCF,TGV Inoui,95.49,123.49
1,Toulouse,27-01-23,16:50,3,Lyon,1:10,4,30000,1,SNCF,BlablacarBus,46.39,0
1,Toulouse,27-01-23,17:43,3,Lyon,21:50,4,14820,0,TGV Inoui,,61,80
1,Toulouse,27-01-23,17:43,3,Lyon,1:10,4,26820,1,TGV Inoui,BlablacarBus,48.99,55.99
1,Toulouse,27-01-23,17:43,3,Lyon,1:10,4,26820,1,TGV Inoui,BlablacarBus,59.99,73.99
1,Toulouse,27-01-23,20:45,4,Lyon,4:30,4,27900,1,SNCF,Alsa,27,33
1,Toulouse,28-01-23,7:43,1,Lyon,11:50,1,14820,0,TGV Inoui,,83,104
1,Toulouse,28-01-23,8:45,1,Lyon,13:47,2,18120,1,SNCF,TGV Inoui,62.4,71
1,Toulouse,28-01-23,8:45,1,Lyon,17:00,3,29700,1,SNCF,BlablacarBus,33.49,36.99
1,Toulouse,28-01-23,10:45,1,Lyon,15:29,2,17040,1,SNCF,TGV Inoui,52.1,61.7
1,Toulouse,28-01-23,10:45,1,Lyon,18:10,3,26700,1,SNCF,BlablacarBus,29.99,36.99
1,Toulouse,28-01-23,11:17,1,Lyon,16:49,3,19920,2,SNCF,SNCF,69.4,73.4
1,Toulouse,28-01-23,12:45,2,Lyon,18:20,3,20100,1,SNCF,TGV Inoui,51.2,61.7
1,Toulouse,28-01-23,13:17,2,Lyon,18:50,3,19980,2,SNCF,TGV Inoui,75.5,77.5
1,Toulouse,28-01-23,13:17,2,Lyon,18:50,3,19980,2,SNCF,TGV Inoui,67.4,0
1,Toulouse,28-01-23,14:45,2,Lyon,19:48,3,18180,1,SNCF,TGV Inoui,49,63.5
1,Toulouse,28-01-23,15:43,2,Lyon,20:50,4,18420,1,TGV Inoui,Ouigo,42,79
1,Toulouse,28-01-23,15:43,2,Lyon,20:50,4,18420,1,TGV Inoui,Ouigo,42,90
1,Toulouse,28-01-23,16:45,3,Lyon,21:50,4,18300,1,SNCF,TGV Inoui,46,55
1,Toulouse,28-01-23,16:50,3,Lyon,1:10,4,30000,1,SNCF,BlablacarBus,44.39,0
1,Toulouse,28-01-23,17:43,3,Lyon,21:50,4,14820,0,TGV Inoui,,35,37
1,Toulouse,28-01-23,17:43,3,Lyon,1:10,4,26820,1,TGV Inoui,BlablacarBus,35.99,42.99
1,Toulouse,28-01-23,19:19,3,Lyon,4:30,4,33060,2,SNCF,Alsa,47.4,0
1,Toulouse,28-01-23,22:48,4,Lyon,9:56,1,40080,1,SNCF,TGV Inoui,83,104.8
1,Montpellier,20-01-23,6:13,1,Bordeaux,12:40,2,23220,1,SNCF,TGV Inoui,37,62.4
1,Montpellier,20-01-23,6:55,1,Bordeaux,12:40,2,20700,2,SNCF,TGV Inoui,60.4,62.4
1,Montpellier,20-01-23,7:51,1,Bordeaux,14:30,2,23940,2,SNCF,BlablacarBus,46.39,0
1,Montpellier,20-01-23,8:44,1,Bordeaux,13:32,2,17280,1,TGV Inoui,SNCF,65.5,93
1,Montpellier,20-01-23,9:07,1,Bordeaux,13:32,2,15900,0,SNCF,,53,65
1,Montpellier,20-01-23,9:07,1,Bordeaux,14:40,2,19980,1,SNCF,TGV Inoui,74,83
1,Montpellier,20-01-23,9:51,1,Bordeaux,15:33,2,20520,2,SNCF,SNCF,65.9,0
1,Montpellier,20-01-23,11:07,1,Bordeaux,15:33,2,15960,0,SNCF,,66,0
1,Montpellier,20-01-23,11:07,1,Bordeaux,16:40,3,19980,1,SNCF,Ouigo,60,0
1,Montpellier,20-01-23,11:07,1,Bordeaux,17:28,3,22860,2,SNCF,SNCF,76.6,0
1,Montpellier,20-01-23,11:07,1,Bordeaux,17:30,3,22980,1,SNCF,BlablacarBus,56.99,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
1,Montpellier,20-01-23,14:09,2,Bordeaux,19:28,3,19140,2,TGV Inoui,SNCF,83.6,0
,,,,,,,,,,,,,
1,Montpellier,20-01-23,15:06,2,Bordeaux,19:40,3,16440,1,SNCF,TGV Inoui,86,0
1,Montpellier,20-01-23,15:51,2,Bordeaux,22:25,4,23640,2,SNCF,BlablacarBus,78.39,0
1,Montpellier,20-01-23,17:50,3,Bordeaux,23:32,4,20520,2,SNCF,SNCF,65.9,0
1,Montpellier,20-01-23,19:07,3,Bordeaux,23:32,4,15900,0,SNCF,,72,0
1,Montpellier,21-01-23,6:13,1,Bordeaux,11:32,1,19140,1,SNCF,SNCF,67.9,0
1,Montpellier,21-01-23,7:06,1,Bordeaux,11:32,1,15960,0,SNCF,,50,56
1,Montpellier,21-01-23,7:51,1,Bordeaux,14:30,2,23940,2,SNCF,BlablacarBus,46.39,0
1,Montpellier,21-01-23,8:44,1,Bordeaux,13:32,2,17280,1,TGV Inoui,SNCF,67,93
1,Montpellier,21-01-23,9:07,1,Bordeaux,13:32,2,15900,0,SNCF,,46,56
1,Montpellier,21-01-23,9:07,1,Bordeaux,14:40,2,19980,1,SNCF,TGV Inoui,49.5,57
1,Montpellier,21-01-23,11:07,1,Bordeaux,15:33,2,15960,0,SNCF,,46,52
1,Montpellier,21-01-23,11:07,1,Bordeaux,17:30,3,22980,1,SNCF,BlablacarBus,33.49,36.99
1,Montpellier,21-01-23,12:06,2,Bordeaux,16:40,3,16440,1,TGV Inoui,Ouigo,63,85
1,Montpellier,21-01-23,12:06,2,Bordeaux,17:28,3,19320,2,TGV Inoui,SNCF,83.6,105.6
1,Montpellier,21-01-23,13:06,2,Bordeaux,17:33,3,16020,0,SNCF,,43,52
1,Montpellier,21-01-23,13:06,2,Bordeaux,18:36,3,19800,1,SNCF,TGV Inoui,46,55
1,Montpellier,21-01-23,13:18,2,Bordeaux,19:32,3,22440,2,TGV Inoui,SNCF,64,78.5
1,Montpellier,21-01-23,15:06,2,Bordeaux,19:32,3,15960,0,SNCF,,33,46
1,Montpellier,21-01-23,15:06,2,Bordeaux,20:40,4,20040,1,SNCF,Ouigo,40,46
1,Montpellier,21-01-23,15:06,2,Bordeaux,21:25,4,22740,2,SNCF,SNCF,60.6,0
1,Montpellier,21-01-23,15:06,2,Bordeaux,22:25,4,26340,1,SNCF,BlablacarBus,26.99,32.99
1,Montpellier,21-01-23,15:10,2,Bordeaux,21:32,4,22920,2,TGV Inoui,SNCF,61.5,76.5
1,Montpellier,21-01-23,17:07,3,Bordeaux,21:32,4,15900,0,SNCF,,27.5,39
1,Montpellier,21-01-23,17:07,3,Bordeaux,23:32,4,23100,1,SNCF,SNCF,33,45
1,Montpellier,22-01-23,8:44,1,Bordeaux,13:32,2,17280,1,TGV Inoui,SNCF,53,97
1,Montpellier,22-01-23,9:07,1,Bordeaux,13:32,2,15900,0,SNCF,,43,52
1,Montpellier,22-01-23,9:07,1,Bordeaux,14:40,2,19980,1,SNCF,TGV Inoui,65.5,74
1,Montpellier,22-01-23,9:51,1,Bordeaux,15:33,2,20520,2,SNCF,SNCF,62.4,0
1,Montpellier,22-01-23,11:07,1,Bordeaux,15:33,2,15960,0,SNCF,,50,73
1,Montpellier,22-01-23,11:07,1,Bordeaux,17:30,3,22980,1,SNCF,BlablacarBus,41.49,44.99
1,Montpellier,22-01-23,12:06,2,Bordeaux,16:40,3,16440,1,TGV Inoui,Ouigo,63,85
1,Montpellier,22-01-23,12:06,2,Bordeaux,17:28,3,19320,2,TGV Inoui,SNCF,83.6,105.6
1,Montpellier,22-01-23,13:06,2,Bordeaux,17:33,3,16020,0,SNCF,,66,85
1,Montpellier,22-01-23,13:06,2,Bordeaux,18:36,3,19800,1,SNCF,TGV Inoui,81,92
1,Montpellier,22-01-23,13:18,2,Bordeaux,19:32,3,22440,2,TGV Inoui,SNCF,69.5,85
1,Montpellier,22-01-23,15:06,2,Bordeaux,19:32,3,15960,0,SNCF,,72,91
1,Montpellier,22-01-23,15:06,2,Bordeaux,19:39,3,16380,1,SNCF,TGV Inoui,64,118
1,Montpellier,22-01-23,15:06,2,Bordeaux,20:40,4,20040,1,SNCF,Ouigo,61,71
1,Montpellier,22-01-23,15:06,2,Bordeaux,22:25,4,26340,1,SNCF,BlablacarBus,61.99,71.99
1,Montpellier,22-01-23,15:10,2,Bordeaux,21:32,4,22920,2,TGV Inoui,SNCF,70.5,90.5
1,Montpellier,22-01-23,17:07,3,Bordeaux,21:32,4,15900,0,SNCF,,72,91
1,Montpellier,22-01-23,17:07,3,Bordeaux,22:13,4,18360,1,SNCF,TGV Inoui,64,76
1,Montpellier,22-01-23,17:50,3,Bordeaux,23:32,4,20520,2,SNCF,SNCF,56.4,0
1,Montpellier,22-01-23,19:07,3,Bordeaux,23:32,4,15900,0,SNCF,,72,91
1,Montpellier,23-01-23,7:06,1,Bordeaux,11:32,1,15960,0,SNCF,,33,39
1,Montpellier,23-01-23,7:06,1,Bordeaux,12:40,2,20040,1,SNCF,TGV Inoui,39,75
1,Montpellier,23-01-23,7:51,1,Bordeaux,14:30,2,23940,2,SNCF,BlablacarBus,46.39,0
1,Montpellier,23-01-23,8:44,1,Bordeaux,13:32,2,17280,1,TGV Inoui,SNCF,62,91.5
1,Montpellier,23-01-23,9:07,1,Bordeaux,13:32,2,15900,0,SNCF,,36,56
1,Montpellier,23-01-23,9:07,1,Bordeaux,14:40,2,19980,1,SNCF,TGV Inoui,61.5,87
1,Montpellier,23-01-23,9:51,1,Bordeaux,15:33,2,20520,2,SNCF,SNCF,58.4,0
1,Montpellier,23-01-23,11:07,1,Bordeaux,15:33,2,15960,0,SNCF,,40,52
1,Montpellier,23-01-23,11:07,1,Bordeaux,16:40,3,19980,1,SNCF,Ouigo,42,50
1,Montpellier,23-01-23,11:07,1,Bordeaux,17:28,3,22860,2,SNCF,SNCF,62.6,0
1,Montpellier,23-01-23,11:51,1,Bordeaux,17:33,3,20520,2,SNCF,SNCF,61.4,0
1,Montpellier,23-01-23,13:06,2,Bordeaux,17:33,3,16020,0,SNCF,,43,52
1,Montpellier,23-01-23,15:06,2,Bordeaux,19:32,3,15960,0,SNCF,,36,46
1,Montpellier,23-01-23,15:06,2,Bordeaux,19:40,3,16440,1,SNCF,TGV Inoui,58.5,81
1,Montpellier,23-01-23,15:06,2,Bordeaux,20:40,4,20040,1,SNCF,Ouigo,40.5,46
1,Montpellier,23-01-23,16:23,3,Bordeaux,21:32,4,18540,1,SNCF,SNCF,53.4,0
1,Montpellier,23-01-23,17:07,3,Bordeaux,21:32,4,15900,0,SNCF,,31,42
1,Montpellier,24-01-23,7:06,1,Bordeaux,11:32,1,15960,0,SNCF,,22.5,28.5
1,Montpellier,24-01-23,7:06,1,Bordeaux,12:40,2,20040,1,SNCF,TGV Inoui,37,44
1,Montpellier,24-01-23,8:44,1,Bordeaux,13:32,2,17280,1,TGV Inoui,SNCF,45,87
1,Montpellier,24-01-23,9:07,1,Bordeaux,13:32,2,15900,0,SNCF,,25,33
1,Montpellier,24-01-23,9:07,1,Bordeaux,14:40,2,19980,1,SNCF,TGV Inoui,39,72
1,Montpellier,24-01-23,9:51,1,Bordeaux,15:33,2,20520,2,SNCF,SNCF,54.4,0
1,Montpellier,24-01-23,11:07,1,Bordeaux,15:33,2,15960,0,SNCF,,27.5,42
1,Montpellier,24-01-23,11:07,1,Bordeaux,16:40,3,19980,1,SNCF,Ouigo,37,44.5
1,Montpellier,24-01-23,11:07,1,Bordeaux,17:28,3,22860,2,SNCF,SNCF,57.6,0
1,Montpellier,24-01-23,11:51,1,Bordeaux,17:33,3,20520,2,SNCF,SNCF,58.4,0
1,Montpellier,24-01-23,13:06,2,Bordeaux,17:33,3,16020,0,SNCF,,33,49
1,Montpellier,24-01-23,14:09,2,Bordeaux,19:28,3,19140,2,TGV Inoui,SNCF,83.6,105.6
1,Montpellier,24-01-23,15:06,2,Bordeaux,19:32,3,15960,0,SNCF,,25,39
1,Montpellier,24-01-23,15:06,2,Bordeaux,20:37,4,19860,2,SNCF,SNCF,56.6,0
1,Montpellier,24-01-23,15:06,2,Bordeaux,20:40,4,20040,1,SNCF,Ouigo,36,44
1,Montpellier,24-01-23,15:06,2,Bordeaux,20:40,4,20040,1,SNCF,Ouigo,38,50
1,Montpellier,24-01-23,16:23,3,Bordeaux,21:32,4,18540,1,SNCF,SNCF,53.4,0
1,Montpellier,24-01-23,17:07,3,Bordeaux,21:32,4,15900,0,SNCF,,25,46
1,Montpellier,24-01-23,17:50,3,Bordeaux,23:32,4,20520,2,SNCF,SNCF,53.4,0
1,Montpellier,24-01-23,19:07,3,Bordeaux,23:32,4,15900,0,SNCF,,25,39
1,Montpellier,25-01-23,7:06,1,Bordeaux,12:40,2,20040,1,SNCF,TGV Inoui,37,45
1,Montpellier,25-01-23,8:44,1,Bordeaux,13:32,2,17280,1,TGV Inoui,SNCF,46,90
1,Montpellier,25-01-23,9:07,1,Bordeaux,13:32,2,15900,0,SNCF,,25,39
1,Montpellier,25-01-23,9:07,1,Bordeaux,14:40,2,19980,1,SNCF,TGV Inoui,39,49
1,Montpellier,25-01-23,9:51,1,Bordeaux,15:35,2,20640,2,SNCF,SNCF,55.4,0
1,Montpellier,25-01-23,11:07,1,Bordeaux,15:35,2,16080,0,SNCF,,27.5,42
1,Montpellier,25-01-23,11:07,1,Bordeaux,16:40,3,19980,1,SNCF,Ouigo,37,44.5
1,Montpellier,25-01-23,11:51,1,Bordeaux,17:33,3,20520,2,SNCF,SNCF,59.9,0
1,Montpellier,25-01-23,13:06,2,Bordeaux,17:33,3,16020,0,SNCF,,36,65
1,Montpellier,25-01-23,15:06,2,Bordeaux,19:32,3,15960,0,SNCF,,27.5,46
1,Montpellier,25-01-23,15:06,2,Bordeaux,19:40,3,16440,1,SNCF,TGV Inoui,40,51
1,Montpellier,25-01-23,15:06,2,Bordeaux,20:40,4,20040,1,SNCF,Ouigo,37,46
1,Montpellier,25-01-23,16:23,3,Bordeaux,21:32,4,18540,1,SNCF,SNCF,53.4,0
1,Montpellier,25-01-23,17:07,3,Bordeaux,21:32,4,15900,0,SNCF,,25,42
1,Montpellier,26-01-23,7:06,1,Bordeaux,12:40,2,20040,1,SNCF,TGV Inoui,37,43
1,Montpellier,26-01-23,8:44,1,Bordeaux,13:32,2,17280,1,TGV Inoui,SNCF,44,86
1,Montpellier,26-01-23,9:07,1,Bordeaux,13:32,2,15900,0,SNCF,,25,39
1,Montpellier,26-01-23,9:07,1,Bordeaux,14:40,2,19980,1,SNCF,TGV Inoui,39,49
1,Montpellier,26-01-23,9:51,1,Bordeaux,15:33,2,20520,2,SNCF,SNCF,56.4,0
1,Montpellier,26-01-23,11:07,1,Bordeaux,15:33,2,15960,0,SNCF,,33,46
1,Montpellier,26-01-23,11:07,1,Bordeaux,16:40,3,19980,1,SNCF,Ouigo,40,46
1,Montpellier,26-01-23,11:07,1,Bordeaux,17:28,3,22860,2,SNCF,SNCF,60.6,0
1,Montpellier,26-01-23,11:07,1,Bordeaux,17:30,3,22980,1,SNCF,BlablacarBus,28.99,34.99
1,Montpellier,26-01-23,11:51,1,Bordeaux,17:33,3,20520,2,SNCF,SNCF,59.4,0
1,Montpellier,26-01-23,13:06,2,Bordeaux,17:33,3,16020,0,SNCF,,36,49
1,Montpellier,26-01-23,14:09,2,Bordeaux,19:28,3,19140,2,TGV Inoui,SNCF,83.6,105.6
1,Montpellier,26-01-23,15:06,2,Bordeaux,19:32,3,15960,0,SNCF,,33,46
1,Montpellier,26-01-23,15:06,2,Bordeaux,19:40,3,16440,1,SNCF,TGV Inoui,43,77
1,Montpellier,26-01-23,15:06,2,Bordeaux,20:40,4,20040,1,SNCF,Ouigo,40,46
1,Montpellier,26-01-23,15:51,2,Bordeaux,22:25,4,23640,2,SNCF,BlablacarBus,46.39,0
1,Montpellier,26-01-23,16:23,3,Bordeaux,21:32,4,18540,1,SNCF,SNCF,53.4,0
1,Montpellier,26-01-23,17:07,3,Bordeaux,21:32,4,15900,0,SNCF,,31,52
1,Montpellier,26-01-23,17:50,3,Bordeaux,23:32,4,20520,2,SNCF,SNCF,53.4,0
1,Montpellier,26-01-23,19:07,3,Bordeaux,23:32,4,15900,0,SNCF,,27.5,39
1,Montpellier,27-01-23,6:13,1,Bordeaux,11:32,1,19140,1,SNCF,SNCF,33,0
1,Montpellier,27-01-23,7:06,1,Bordeaux,12:40,2,20040,1,SNCF,TGV Inoui,38,46
1,Montpellier,27-01-23,7:51,1,Bordeaux,14:30,2,23940,2,SNCF,BlablacarBus,46.39,0
1,Montpellier,27-01-23,8:44,1,Bordeaux,13:32,2,17280,1,TGV Inoui,SNCF,65.5,93
1,Montpellier,27-01-23,9:07,1,Bordeaux,13:32,2,15900,0,SNCF,,40,49
1,Montpellier,27-01-23,9:07,1,Bordeaux,14:40,2,19980,1,SNCF,TGV Inoui,67,82
1,Montpellier,27-01-23,9:51,1,Bordeaux,15:33,2,20520,2,SNCF,SNCF,65.9,0
1,Montpellier,27-01-23,11:07,1,Bordeaux,15:33,2,15960,0,SNCF,,46,73
1,Montpellier,27-01-23,11:07,1,Bordeaux,16:40,3,19980,1,SNCF,Ouigo,42,50
1,Montpellier,27-01-23,11:07,1,Bordeaux,17:28,3,22860,2,SNCF,SNCF,62.6,0
1,Montpellier,27-01-23,11:07,1,Bordeaux,17:30,3,22980,1,SNCF,BlablacarBus,30.99,38.99
1,Montpellier,27-01-23,11:51,1,Bordeaux,17:33,3,20520,2,SNCF,SNCF,65.9,0
1,Montpellier,27-01-23,13:06,2,Bordeaux,17:33,3,16020,0,SNCF,,59,103
1,Montpellier,27-01-23,13:06,2,Bordeaux,18:36,3,19800,1,SNCF,TGV Inoui,55,82
1,Montpellier,27-01-23,14:09,2,Bordeaux,19:28,3,19140,2,TGV Inoui,SNCF,83.6,105.6
1,Montpellier,27-01-23,15:06,2,Bordeaux,19:32,3,15960,0,SNCF,,59,79
1,Montpellier,27-01-23,15:06,2,Bordeaux,19:40,3,16440,1,SNCF,TGV Inoui,70,96
1,Montpellier,27-01-23,15:51,2,Bordeaux,22:25,4,23640,2,SNCF,BlablacarBus,48.39,0
1,Montpellier,27-01-23,16:23,3,Bordeaux,21:32,4,18540,1,SNCF,SNCF,62.4,0
1,Montpellier,27-01-23,17:07,3,Bordeaux,21:32,4,15900,0,SNCF,,59,85
1,Montpellier,27-01-23,17:50,3,Bordeaux,23:32,4,20520,2,SNCF,SNCF,61.4,0
1,Montpellier,28-01-23,6:13,1,Bordeaux,11:32,1,19140,1,SNCF,SNCF,59.9,0
1,Montpellier,28-01-23,7:06,1,Bordeaux,11:32,1,15960,0,SNCF,,36,42
1,Montpellier,28-01-23,7:51,1,Bordeaux,14:30,2,23940,2,SNCF,BlablacarBus,44.39,0
1,Montpellier,28-01-23,8:44,1,Bordeaux,13:32,2,17280,1,TGV Inoui,SNCF,65.5,93
1,Montpellier,28-01-23,9:07,1,Bordeaux,13:32,2,15900,0,SNCF,,40,46
1,Montpellier,28-01-23,9:07,1,Bordeaux,14:40,2,19980,1,SNCF,TGV Inoui,45,51
1,Montpellier,28-01-23,11:07,1,Bordeaux,15:33,2,15960,0,SNCF,,36,49
1,Montpellier,28-01-23,11:07,1,Bordeaux,17:30,3,22980,1,SNCF,BlablacarBus,27.49,33.99
1,Montpellier,28-01-23,12:06,2,Bordeaux,16:40,3,16440,1,TGV Inoui,Ouigo,63,85
1,Montpellier,28-01-23,12:06,2,Bordeaux,17:28,3,19320,2,TGV Inoui,SNCF,83.6,105.6
1,Montpellier,28-01-23,13:06,2,Bordeaux,17:33,3,16020,0,SNCF,,33,49
1,Montpellier,28-01-23,13:06,2,Bordeaux,18:36,3,19800,1,SNCF,TGV Inoui,43,52
